,Time,Power_output,GHI,DNI,Amb_temp,pred_GHI,pred_DNI,pred_Amb_temp
15158,2018-05-30 19:00:00,0.0,50.0,211.0,30.449999810000005,0.0,304.98826886704717,29.150719560301276
15159,2018-05-30 19:30:00,0.0,25.0,105.5,29.949999810000005,43.627095077619046,0.0,29.51137949769638
15160,2018-05-30 20:00:00,0.0,0.0,0.0,29.25,0.0,0.0,28.455867718970655
15161,2018-05-30 20:30:00,0.0,0.0,0.0,28.549999240000002,0.0,0.0,30.375916293622097
15162,2018-05-30 21:00:00,0.0,0.0,0.0,27.550000189999995,0.0,0.0,26.775387624478988
15163,2018-05-30 21:30:00,0.0,0.0,0.0,26.40000057,0.0,0.0,27.674975237150857
15164,2018-05-30 22:00:00,0.0,0.0,0.0,25.466666856666674,0.0,0.0,27.45999317250189
15165,2018-05-30 22:30:00,0.0,0.0,0.0,24.800000190000002,0.0,0.0,19.767877454347786
15166,2018-05-30 23:00:00,0.0,0.0,0.0,23.899999620000003,0.0,0.0,23.26780493156014
15167,2018-05-30 23:30:00,0.0,0.0,0.0,22.90000057,0.0,0.0,23.07375991260051
15168,2018-05-31 00:00:00,0.0,0.0,0.0,20.80000019,0.0,0.0,22.536125043545972
15169,2018-05-31 00:30:00,0.0,0.0,0.0,20.199999809999998,0.0,0.0,19.142930649890204
15170,2018-05-31 01:00:00,0.0,0.0,0.0,19.500000000000004,0.0,0.0,22.08747585729728
15171,2018-05-31 01:30:00,0.0,0.0,0.0,19.000000000000004,0.0,0.0,19.467369684401277
15172,2018-05-31 02:00:00,0.0,0.0,0.0,18.350000379999997,0.0,0.0,18.058979268456678
15173,2018-05-31 02:30:00,0.0,0.0,0.0,17.699999809999998,0.0,0.0,17.411954825266786
15174,2018-05-31 03:00:00,0.0,0.0,0.0,16.899999620000003,0.0,0.0,16.893393839055275
15175,2018-05-31 03:30:00,0.0,0.0,0.0,16.500000000000004,0.0,0.0,17.41132178698068
15176,2018-05-31 04:00:00,0.0,0.0,0.0,15.950000285000003,0.0,0.0,15.028414706782915
15177,2018-05-31 04:30:00,0.0,0.0,0.0,15.55000019,0.0,0.0,14.714419455116463
15178,2018-05-31 05:00:00,0.0,0.0,0.0,15.200000285,0.0,0.0,18.89727588479714
15179,2018-05-31 05:30:00,0.0,0.0,0.0,14.799999714999998,0.0,0.0,12.001139503741536
15180,2018-05-31 06:00:00,0.0,0.0,0.0,14.249999999999998,0.0,0.0,13.002432484462743
15181,2018-05-31 06:30:00,0.0,46.5,174.0,13.900000095000001,66.96139708973395,120.61932999227471,13.175841734914227
15182,2018-05-31 07:00:00,0.0,93.0,348.0,13.400000095000001,0.0,175.60875272584636,15.009447962105467
15183,2018-05-31 07:30:00,0.0,196.0,519.5,13.150000095000001,249.1390190937781,459.4099474482921,13.643468656974168
15184,2018-05-31 08:00:00,0.0,299.0,691.0,14.049999715,360.0545559180818,760.4886906155281,15.191419629145477
15185,2018-05-31 08:30:00,0.0,417.5,805.0,15.449999810000001,431.1590231383646,803.4216523505482,13.25798866007623
15186,2018-05-31 09:00:00,0.0,536.0,919.0,17.0,473.4346851435078,837.9041818062246,15.78566323518202
15187,2018-05-31 09:30:00,0.0,636.0,957.5,17.90000057,709.1396044663646,850.9642256835747,18.627734726535202
15188,2018-05-31 10:00:00,0.0,736.0,996.0,18.766666413333336,778.5054923769355,949.5947463456484,18.33471356490175
15189,2018-05-31 10:30:00,0.0,810.5,1009.5,19.199999810000005,834.212662503073,1061.5609362529688,18.562600648998608
15190,2018-05-31 11:00:00,0.0,885.0,1023.0,19.800000190000002,816.8292007490813,947.5762541591672,18.91573120753971
15191,2018-05-31 11:30:00,154.12942321833341,927.5,1020.5,21.000000000000004,897.2468439139262,993.7833989260471,20.463069263589258
15192,2018-05-31 12:00:00,219.5990969433333,970.0,1018.0,21.800000190000002,879.9234823158489,977.5784359488673,20.384277765529927
15193,2018-05-31 12:30:00,290.584919805,982.5,1017.0,22.550000189999995,950.0340162561652,1150.0093583519938,18.975024312324223
15194,2018-05-31 13:00:00,0.0,995.0,1016.0,23.15000057,958.2371107089176,1162.5513522917422,21.459215075822016
15195,2018-05-31 13:30:00,411.1099908116667,979.0,1022.5,23.59999943,964.6524745286702,1162.186091218921,22.672726153630194
15196,2018-05-31 14:00:00,238.21245615166666,963.0,1029.0,24.249999999999996,969.7674665017639,1014.083429489299,24.99560468247334
15197,2018-05-31 14:30:00,471.1810887066668,917.5,1035.0,25.199999809999998,925.8379245814999,912.7305485423856,22.736777275089622
15198,2018-05-31 15:00:00,474.4043532399999,872.0,1041.0,25.60000038,772.0981216304164,1094.7856851100748,25.680912956248918
15199,2018-05-31 15:30:00,425.87381249000003,791.5,1024.5,26.5,717.3916866402516,1092.0745351784929,25.4512337380754
